;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;Rapport d'inventaire;;;;;;;;;;;;;;Date : 2026-07-09;;
;;;;;;;;;;;;;;;;;;;;;;Page : 1/1;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
De;2026-06-01;;;À;;2026-07-09;;;;;Médicaments externes;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Nom;;Conc.;;;;;DIN;;;# Prod.;;Mfr;Qté Dist.;Qté Inv.;# Cont.;Coût;Total;;;No. d'identification;Code UPC;;Classe AHFS;
FETZIMA;;20 MG;;;;;02440970;;;_;;ABBVIE;0;0;Ext.;4.14;0.00;;;02440970;740287100344;;Autres médicaments;
FIBRE CHOICE;;FRUITS ASS;;;;;80082800;;;_;;NESTLE;0;0;Ext.;0.00;0.00;;;80082800;628063024070;;Autres médicaments;
FINASTERIDE;;1 MG;;;;;02447568;;;_;;SIVEM;0;0;Ext.;0.00;0.00;;;02447568;999999999999;;Autres médicaments;
FINASTERIDE;;5 MG;;;;;02447541;;;_;;SIVEM;0;0;Ext.;0.00;0.00;;;02447541;628003004681;;Autres médicaments;
FINASTERIDE;;5 MG;;;;;02445077;;;_;;SANIS;0;0;Ext.;0.00;0.00;;;02445077;693570004860;;Autres médicaments;
FINASTERIDE;;5 MG;;;;;02355043;;;_;;ACCORD H.;0;0;Ext.;0.00;0.00;;;02355043;627968110017;;Autres médicaments;
FINASTERIDE;;5 MG;;;;;02350270;;;_;;PRO DOC;0;0;Ext.;0.00;0.00;;;02350270;779219111004;;Autres médicaments;
FIORINAL;;330-50-40MG;;;;;00226327;;;_;;ARALEZ;0;0;Ext.;0.00;0.00;;;00226327;828925700016;;Autres médicaments;
FIORINAL C 1/2;;_;;;;;00176206;;;_;;ARALEZ;0;0;Ext.;0.00;0.00;;;00176206;828925701211;;Autres médicaments;
FIORINAL C 1/4;;_;;;;;00176192;;;_;;ARALEZ;0;0;Ext.;0.00;0.00;;;00176192;828925701419;;Autres médicaments;
FLAGYL;;500 MG;;;;;01926853;;;_;;ODAN;0;0;Ext.;0.00;0.00;;;01926853;776097500517;;Autres médicaments;
FLEXERIL;;10 MG;;;;;02495422;;;_;;ORIMED;0;0;Ext.;0.00;0.00;;;02495422;622082291222;;Autres médicaments;
FLOMAX CR;;0.4 MG;;;;;02270102;;;_;;BO. ING.;0;0;Ext.;0.00;0.00;;;02270102;058341016037;;Autres médicaments;
FLORASTOR;;250 MG;;;;;80013321;;;_;;BIOCODEX;0;0;Ext.;0.00;0.00;;;80013321;704142000118;;Autres médicaments;
FLORINEF;;0.1 MG;;;;;02086026;;;_;;PALADIN;56/2;0;Ext.;0.26;0.00;;;02086026;628791004115;;Autres médicaments;
FLORINEF;;0.1 MG;;;;;02086026;;;_;;PALADIN;140;0;Ext.;0.26;0.00;;;02086026;628791004115;;Autres médicaments;
FLUANXOL;;3 MG;;;;;02156016;;;_;;LUNDBECK;0;0;Ext.;0.00;0.00;;;02156016;626873470155;;Autres médicaments;
FLUANXOL;;0.5 MG;;;;;02156008;;;_;;LUNDBECK;0;0;Ext.;0.00;0.00;;;02156008;626873470148;;Autres médicaments;
FLUDARA;;10 MG;;;;;02246226;;;_;;S-AVENTIS;0;0;Ext.;0.00;0.00;;;02246226;358468297280;;Autres médicaments;
FLUDROCORTISONE;;0.05 MG;;;;;99113994;;;_;;EL-ACHKAR;0;0;Ext.;0.00;0.00;;;99113994;999999999999;;Autres médicaments;
FLUDROCORTISONE;;0.025 MG;;;;;99113993;;;_;;JC177;0;0;Ext.;0.00;0.00;;;99113993;999999999999;;Autres médicaments;
FLUDROCORTISONE;;0.1 MG;;;;;99113990;;;_;;EL-ACHKAR;0;0;Ext.;0.00;0.00;;;99113990;999999999999;;Autres médicaments;
FLUNARIZINE;;5 MG;;;;;02246082;;;_;;AA PHARMA;28;0;Ext.;0.77;0.00;;;02246082;660933000982;;Autres médicaments;
FLUOXETINE;;20 MG;;;;;02490609;;;_;;ALTAMED;0;0;Ext.;0.00;0.00;;;02490609;721535369874;;Autres médicaments;
FLUOXETINE;;10 MG;;;;;02490595;;;_;;ALTAMED;0;0;Ext.;0.00;0.00;;;02490595;721535369867;;Autres médicaments;
FLUOXETINE;;20 MG;;;;;02374455;;;_;;SIVEM;0;0;Ext.;0.00;0.00;;;02374455;628003006449;;Autres médicaments;
FLUPHENAZINE;;2 MG;;;;;00410632;;;_;;AA PHARMA;0;0;Ext.;0.00;0.00;;;00410632;660933001644;;Autres médicaments;
FLUPHENAZINE;;5 MG;;;;;00405361;;;_;;AA PHARMA;0;0;Ext.;0.00;0.00;;;00405361;660933001651;;Autres médicaments;
FLUPHENAZINE;;1 MG;;;;;00405345;;;_;;AA PHARMA;0;0;Ext.;0.00;0.00;;;00405345;660933001637;;Autres médicaments;
FLURAZEPAM;;30 MG;;;;;00521701;;;_;;AA PHARMA;0;0;Ext.;0.00;0.00;;;00521701;660933001873;;Autres médicaments;
FLURAZEPAM;;15 MG;;;;;00521698;;;_;;AA PHARMA;0;0;Ext.;0.00;0.00;;;00521698;660933001866;;Autres médicaments;
FLURBIPROFEN;;50 MG;;;;;01912046;;;_;;AA PHARMA;0;0;Ext.;0.00;0.00;;;01912046;660933002627;;Autres médicaments;
FLURBIPROFEN;;100 MG;;;;;01912038;;;_;;AA PHARMA;0;0;Ext.;0.00;0.00;;;01912038;660933002634;;Autres médicaments;
FLUTAMIDE;;250 MG;;;;;02238560;;;_;;AA PHARMA;0;0;Ext.;0.00;0.00;;;02238560;660933002641;;Autres médicaments;
FLUVOXAMINE;;100 MG;;;;;02236754;;;_;;PRO DOC;0;0;Ext.;0.00;0.00;;;02236754;779219059078;;Autres médicaments;
FLUVOXAMINE;;50 MG;;;;;02236753;;;_;;PRO DOC;0;0;Ext.;0.00;0.00;;;02236753;779219059016;;Autres médicaments;
FOLIC ACIDE;;5 MG;;;;;00426849;;;_;;AA PHARMA;0;0;Ext.;0.07;0.00;;;00426849;660933002542;;Autres médicaments;
FOQUEST;;100 MG;;;;;02470357;;;_;;ELVIUM;0;0;Ext.;0.00;0.00;;;02470357;060025422096;;Autres médicaments;
FOQUEST;;85 MG;;;;;02470349;;;_;;ELVIUM;0;0;Ext.;0.00;0.00;;;02470349;060025422089;;Autres médicaments;
FOQUEST;;70 MG;;;;;02470330;;;_;;ELVIUM;0;0;Ext.;0.00;0.00;;;02470330;060025422072;;Autres médicaments;
FOQUEST;;55 MG;;;;;02470322;;;_;;ELVIUM;0;0;Ext.;0.00;0.00;;;02470322;060025422065;;Autres médicaments;
FOQUEST;;45 MG;;;;;02470314;;;_;;ELVIUM;0;0;Ext.;0.00;0.00;;;02470314;060025422058;;Autres médicaments;
FOQUEST;;35 MG;;;;;02470306;;;_;;ELVIUM;0;0;Ext.;0.00;0.00;;;02470306;060025422041;;Autres médicaments;
FOQUEST;;25 MG;;;;;02470292;;;_;;ELVIUM;0;0;Ext.;0.00;0.00;;;02470292;060025422034;;Autres médicaments;
FORXIGA PLAQ.;;10 MG;;;;;02435470;;;_;;ASTRA ZENE;0;0;Ext.;2.61;0.00;;;02435470;620641015166;;Autres médicaments;
FORXIGA PLAQ.;;5 MG;;;;;02435462;;;_;;ASTRA ZENE;42;0;Ext.;2.61;0.00;;;02435462;620641015159;;Autres médicaments;
FOSAMAX;;70 MG;;;;;02245329;;;_;;ORGANON;0;0;Ext.;10.28;0.00;;;02245329;620959000861;;Autres médicaments;
FOSAVANCE;;70MG-5600UI;;;;;02314940;;;_;;ORGANON;0;0;Ext.;4.84;0.00;;;02314940;620959000885;;Autres médicaments;
FOSAVANCE;;70MG/2800UI;;;;;02276429;;;_;;ORGANON;0;0;Ext.;0.00;0.00;;;02276429;620959000878;;Autres médicaments;
FOSINOPRIL;;10 MG;;;;;02459388;;;_;;SANIS;0;0;Ext.;0.00;0.00;;;02459388;693570006437;;Autres médicaments;
FOSRENOL;;1000 MG;;;;;02287188;;;_;;TAKEDA;0;0;Ext.;0.00;0.00;;;02287188;354092254903;;Autres médicaments;
FOSRENOL;;750 MG;;;;;02287161;;;_;;TAKEDA;0;0;Ext.;0.00;0.00;;;02287161;354092253906;;Autres médicaments;
FOSRENOL;;500 MG;;;;;02287153;;;_;;TAKEDA;0;0;Ext.;0.00;0.00;;;02287153;354092252909;;Autres médicaments;
FOSRENOL;;250 MG;;;;;02287145;;;_;;TAKEDA;0;0;Ext.;0.00;0.00;;;02287145;354092251902;;Autres médicaments;
FOWLER'S ANTI-DIARRHEE;;630 MG;;;;;00887196;;;_;;SELECT BD;0;0;Ext.;0.00;0.00;;;00887196;851722000812;;Autres médicaments;
FREYA;;_;;;;;02396610;;;_;;MYLAN;0;0;Ext.;0.00;0.00;;;02396610;772927013462;;Autres médicaments;
FREYA;;_;;;;;02396491;;;_;;MYLAN;0;0;Ext.;0.00;0.00;;;02396491;772927013455;;Autres médicaments;
FROVA;;2.5 MG;;;;;02257084;;;_;;PALADIN;0;0;Ext.;0.00;0.00;;;02257084;628791006430;;Autres médicaments;
FUROSEMIDE;;500 MG;;;;;99114128;;;_;;GENT.&BOLD;0;0;Ext.;0.00;0.00;;;99114128;999999999999;;Autres médicaments;
FUROSEMIDE;;80 MG;;;;;00667080;;;_;;PRO DOC;0;0;Ext.;0.00;0.00;;;00667080;779219017115;;Autres médicaments;
FYCOMPA;;12 MG;;;;;02404567;;;_;;EISAI;0;0;Ext.;10.06;0.00;;;02404567;362856907064;;Autres médicaments;
FYCOMPA;;10 MG;;;;;02404559;;;_;;EISAI;0;0;Ext.;0.00;0.00;;;02404559;362856907057;;Autres médicaments;
FYCOMPA;;8 MG;;;;;02404540;;;_;;EISAI;0;0;Ext.;0.00;0.00;;;02404540;362856907040;;Autres médicaments;
FYCOMPA;;6 MG;;;;;02404532;;;_;;EISAI;0;0;Ext.;0.00;0.00;;;02404532;362856907033;;Autres médicaments;
FYCOMPA;;4 MG;;;;;02404524;;;_;;EISAI;0;0;Ext.;0.00;0.00;;;02404524;362856907026;;Autres médicaments;
FYCOMPA;;2 MG;;;;;02404516;;;_;;EISAI;0;0;Ext.;0.00;0.00;;;02404516;362856907019;;Autres médicaments;
GABAPENTIN;;600 MG;;;;;02431289;;;_;;SANIS;0;0;Ext.;0.00;0.00;;;02431289;693570007014;;Autres médicaments;
GABAPENTIN;;400 MG;;;;;02416867;;;_;;ACCORD H.;0;0;Ext.;0.00;0.00;;;02416867;627968138189;;Autres médicaments;
GABAPENTIN;;300 MG;;;;;02416859;;;_;;ACCORD H.;0;0;Ext.;0.00;0.00;;;02416859;627968138158;;Autres médicaments;
GABAPENTIN;;100 MG;;;;;02416840;;;_;;ACCORD H.;0;0;Ext.;0.00;0.00;;;02416840;627968138127;;Autres médicaments;
GABAPENTIN;;800 MG;;;;;02392534;;;_;;ACCORD H.;0;0;Ext.;0.00;0.00;;;02392534;627968127022;;Autres médicaments;
GABAPENTIN;;600 MG;;;;;02392526;;;_;;ACCORD H.;0;0;Ext.;0.00;0.00;;;02392526;627968127015;;Autres médicaments;
GABAPENTIN (SIVEM);;800 MG;;;;;02388219;;;_;;SIVEM;0;0;Ext.;0.00;0.00;;;02388219;628003006470;;Autres médicaments;
GAS-X;;ULTRA FORT;;;;;02300761;;;_;;GLAXO SK C;0;0;Ext.;0.00;0.00;;;02300761;058478103471;;Autres médicaments;
GAS-X X-FORT;;CR.CERISE;;;;;00896675;;;_;;GLAXO SK C;0;0;Ext.;0.00;0.00;;;00896675;058478472638;;Autres médicaments;
GAVISCON;;FRUITS;;;;;02159791;;;_;;ASM CANADA;0;0;Ext.;0.00;0.00;;;02159791;042037103255;;Autres médicaments;
GAVISCON ADVANCED MINI;;FRUITS;;;;;80108537;;;_;;ASM CANADA;0;0;Ext.;0.00;0.00;;;80108537;042037001148;;Autres médicaments;
GAVISCON MAXI SOULAGEMENT;;MENTHE;;;;;80002371;;;_;;ASM CANADA;0;0;Ext.;0.00;0.00;;;80002371;060815004143;;Autres médicaments;
GAVISCON NAUSEA;;500MG GINGEMBRE;;;;;80094834;;;_;;ASM CANADA;0;0;Ext.;0.00;0.00;;;80094834;042037000936;;Autres médicaments;
GAVISCON NUIT;;MELANGE FRUITS;;;;;80077087;;;_;;ASM CANADA;0;0;Ext.;0.00;0.00;;;80077087;042037110567;;Autres médicaments;
GAVISCON X-FORT;;FRUIT;;;;;02231538;;;_;;ASM CANADA;0;0;Ext.;0.00;0.00;;;02231538;042037103286;;Autres médicaments;
GAVRETO;;100 MG;;;;;02517590;;;_;;ROCHE;0;0;Ext.;0.00;0.00;;;02517590;056090000376;;Autres médicaments;
GD AMLODIPINE-ATORVASTATIN;;10-80 MG;;;;;02362821;;;_;;MYLAN;0;0;Ext.;0.00;0.00;;;02362821;621027522346;;Autres médicaments;
GD AMLODIPINE-ATORVASTATIN;;10-20 MG;;;;;02362805;;;_;;PFIZER;0;0;Ext.;0.00;0.00;;;02362805;621027522322;;Autres médicaments;
GD AMLODIPINE/ATORVASTATIN;;10-40MG;;;;;02362813;;;_;;GENMED;0;0;Ext.;0.00;0.00;;;02362813;621027522339;;Autres médicaments;
GD DICLOFENAC-MISOPROSTOL;;75MG-200 MCG;;;;;02341697;;;_;;GENMED;0;0;Ext.;0.00;0.00;;;02341697;621027020668;;Autres médicaments;
GD DICLOFENAC-MISOPROSTOL;;50MG-200 MCG;;;;;02341689;;;_;;GENMED;0;0;Ext.;0.00;0.00;;;02341689;621027020675;;Autres médicaments;
GD ELETRIPTAN;;40 MG;;;;;02342243;;;_;;MYLAN;0;0;Ext.;0.00;0.00;;;02342243;621027120061;;Autres médicaments;
GD ELETRIPTAN;;20 MG;;;;;02342235;;;_;;MYLAN;0;0;Ext.;0.00;0.00;;;02342235;840149650984;;Autres médicaments;
GD TRANEXAMIC ACID;;500 MG;;;;;02409097;;;_;;GENMED;0;0;Ext.;0.61;0.00;;;02409097;621027160692;;Autres médicaments;
GELATINE;;CAPSULE VIDE #3;;;;;55036548;;;_;;GALENOVA;0;0;Ext.;0.00;0.00;;;55036548;808405015113;;Autres médicaments;
GELATINE;;CAPSULE VIDE;;;;;55036264;;;_;;FAMILIPRIX;0;0;Ext.;0.00;0.00;;;55036264;999999999999;;Autres médicaments;
GELATINE;;_;;;;;55036141;;;_;;FRAYNE;0;0;Ext.;0.00;0.00;;;55036141;999999999999;;Autres médicaments;
GELOMYRTOL;;300 MG;;;;;80026904;;;_;;NADUREL;0;0;Ext.;0.00;0.00;;;80026904;835294000012;;Autres médicaments;
GELUSIL;;200-25 MG;;;;;02409836;;;_;;WELLSPRING;0;0;Ext.;0.00;0.00;;;02409836;365197289202;;Autres médicaments;
GEN CLOZAPINE;;200 MG;;;;;02305011;;;_;;MYLAN;0;0;Ext.;0.00;0.00;;;02305011;772927008635;;Autres médicaments;
GENACOL ACTION RAPIDE;;_;;;;;80117977;;;_;;GENACOL;0;0;Ext.;0.00;0.00;;;80117977;828875113003;;Autres médicaments;
GENACOL ANTI-INFLAMMATOIRE;;_;;;;;80086523;;;_;;GENACOL;0;0;Ext.;0.00;0.00;;;80086523;828875103004;;Autres médicaments;
GENACOL COLLAGENE;;ANTI DOUL;;;;;80055630;;;_;;GENACOL;0;0;Ext.;0.00;0.00;;;80055630;828875101000;;Autres médicaments;
GENACOL FORMULE ORIGINALE;;_;;;;;80022455;;;_;;GENACOL;0;0;Ext.;0.00;0.00;;;80022455;828875002000;;Autres médicaments;
GENACOL OPTIMUM;;_;;;;;80093683;;;_;;GENACOL;0;0;Ext.;0.00;0.00;;;80093683;828875106005;;Autres médicaments;
GENACOL OS&ARTICULATIONS;;_;;;;;80081485;;;_;;GENACOL;0;0;Ext.;0.00;0.00;;;80081485;828875190004;;Autres médicaments;
GENACOL PLUS;;_;;;;;80022836;;;_;;GENACOL;0;0;Ext.;0.00;0.00;;;80022836;828875003007;;Autres médicaments;
GENUINE H.PROBIOTIQUE;;50 MILLIONS;;;;;80073164;;;_;;GENUINE;0;0;Ext.;0.00;0.00;;;80073164;624777008733;;Autres médicaments;
GENUINE H.PROBIOTIQUE ADV.;;15 MILLIONS;;;;;80073136;;;_;;GENUINE;0;0;Ext.;0.00;0.00;;;80073136;624777008719;;Autres médicaments;
GENVOYA;;150-150-200-10;;;;;02449498;;;_;;GILEAD;0;0;Ext.;0.00;0.00;;;02449498;361958908016;;Autres médicaments;
GILENYA;;0.25 MG;;;;;02482533;;;_;;NOVARTIS;0;0;Ext.;0.00;0.00;;;02482533;063601006413;;Autres médicaments;
GILENYA;;0.5 MG;;;;;02365480;;;_;;NOVARTIS;0;0;Ext.;0.00;0.00;;;02365480;063601087306;;Autres médicaments;
GIOTRIF;;40 MG;;;;;02415682;;;_;;BO. ING.;0;0;Ext.;0.00;0.00;;;02415682;058341020492;;Autres médicaments;
GIOTRIF;;30 MG;;;;;02415674;;;_;;BO. ING.;0;0;Ext.;0.00;0.00;;;02415674;058341020485;;Autres médicaments;
GIOTRIF;;20 MG;;;;;02415666;;;_;;BO. ING.;0;0;Ext.;0.00;0.00;;;02415666;058341020478;;Autres médicaments;
GLEEVEC;;400 MG;;;;;02253283;;;_;;NOVARTIS;0;0;Ext.;0.00;0.00;;;02253283;063601029313;;Autres médicaments;
GLEEVEC;;100 MG;;;;;02253275;;;_;;NOVARTIS;0;0;Ext.;0.00;0.00;;;02253275;063601029306;;Autres médicaments;
GLN GABAPENTIN;;800 MG;;;;;02411008;;;_;;GLENMARK;0;0;Ext.;0.00;0.00;;;02411008;999999999999;;Autres médicaments;
GLN GABAPENTIN;;600 MG;;;;;02410990;;;_;;GLENMARK;0;0;Ext.;0.00;0.00;;;02410990;999999999999;;Autres médicaments;
GLN OLMESARTAN HCTZ PLAQ;;40-25 MG;;;;;02475723;;;_;;GLENMARK;56;0;Ext.;0.32;0.00;;;02475723;999999999999;;Autres médicaments;
GLN OLMESARTAN HCTZ PLAQ;;40-12.5 MG;;;;;02475715;;;_;;GLENMARK;0;0;Ext.;0.00;0.00;;;02475715;999999999999;;Autres médicaments;
GLN OLMESARTAN HCTZ PLAQ;;20-12.5 MG;;;;;02475707;;;_;;GLENMARK;0;0;Ext.;0.32;0.00;;;02475707;999999999999;;Autres médicaments;
GLN OLMESARTAN PLAQ;;40 MG;;;;;02469820;;;_;;GLENMARK;0;0;Ext.;0.00;0.00;;;02469820;999999999999;;Autres médicaments;
GLN OLMESARTAN PLAQ;;20 MG;;;;;02469812;;;_;;GLENMARK;0;0;Ext.;0.00;0.00;;;02469812;999999999999;;Autres médicaments;
GLN TOPIRAMATE;;200 MG;;;;;02287781;;;_;;GLENMARK;0;0;Ext.;0.00;0.00;;;02287781;999999999999;;Autres médicaments;
GLN TOPIRAMATE;;100 MG;;;;;02287773;;;_;;GLENMARK;0;0;Ext.;0.00;0.00;;;02287773;999999999999;;Autres médicaments;
GLN TOPIRAMATE;;25 MG;;;;;02287765;;;_;;GLENMARK;0;0;Ext.;0.00;0.00;;;02287765;999999999999;;Autres médicaments;
GLUCOBAY;;50 MG;;;;;02190885;;;_;;BAYER;0;0;Ext.;0.00;0.00;;;02190885;056500286130;;Autres médicaments;
GLUCONORM;;2 MG;;;;;02239926;;;_;;CONN.-NOVO;0;0;Ext.;0.32;0.00;;;02239926;059014006775;;Autres médicaments;
GLUCONORM PLAQ;;1 MG;;;;;02239925;;;_;;CONN.-NOVO;0;0;Ext.;0.00;0.00;;;02239925;059014006768;;Autres médicaments;
GLUCONORM PLAQ;;0.5 MG;;;;;02239924;;;_;;CONN.-NOVO;0;0;Ext.;0.00;0.00;;;02239924;059014006751;;Autres médicaments;
GLUCOPHAGE;;850 MG;;;;;02162849;;;_;;S-AVENTIS;0;0;Ext.;0.00;0.00;;;02162849;065914270437;;Autres médicaments;
GLYBURIDE;;5 MG;;;;;02485664;;;_;;PRO DOC;0;0;Ext.;0.00;0.00;;;02485664;779219018280;;Autres médicaments;
GLYBURIDE;;2.5 MG;;;;;01959352;;;_;;PRO DOC;0;0;Ext.;0.00;0.00;;;01959352;779219018020;;Autres médicaments;
GRASTEK;;2800 UAB;;;;;02418304;;;_;;ALK ABELLO;0;0;Ext.;0.00;0.00;;;02418304;999999999999;;Autres médicaments;
GRAVOL;;50 MG ADULTE;;;;;02245867;;;_;;C.& DWIGHT;0;0;Ext.;0.00;0.00;;;02245867;058738327029;;Autres médicaments;
GRAVOL;;50 MG;;;;;00013803;;;_;;C.& DWIGHT;0;0;Ext.;0.18;0.00;;;00013803;058738325513;;Autres médicaments;
GRAVOL DISS.RAPIDE;;50 MG ORANGE;;;;;02384132;;;_;;C.& DWIGHT;0;0;Ext.;0.00;0.00;;;02384132;058738326114;;Autres médicaments;
GRAVOL DOUBLE SOULAGEMENT;;100MG/ADULTE;;;;;02254409;;;_;;C.& DWIGHT;0;0;Ext.;0.00;0.00;;;02254409;058738326916;;Autres médicaments;
GRAVOL GINGEMBRE;;_;;;;;80039484;;;_;;C.& DWIGHT;0;0;Ext.;0.00;0.00;;;80039484;058738326763;;Autres médicaments;
GRAVOL GINGEMBRE NUIT;;3-20 MG;;;;;80065501;;;_;;C.& DWIGHT;0;0;Ext.;0.00;0.00;;;80065501;058738326893;;Autres médicaments;
GRAVOL KIDS;;15MG DIS.RAPIDE;;;;;02384116;;;_;;C.& DWIGHT;0;0;Ext.;0.00;0.00;;;02384116;058738326909;;Autres médicaments;
GRAVOL MULTI-SYMPTOM;;GING.SAULE;;;;;80025780;;;_;;C.& DWIGHT;0;0;Ext.;0.00;0.00;;;80025780;058738326732;;Autres médicaments;
GRAVOL SOURCE NATURELLE;;GINGEMBRE;;;;;02245718;;;_;;C.& DWIGHT;0;0;Ext.;0.00;0.00;;;02245718;058738326633;;Autres médicaments;
GRAVOL VOYAGEUR;;GING/PROB.;;;;;80096908;;;_;;C.& DWIGHT;0;0;Ext.;0.00;0.00;;;80096908;058738327050;;Autres médicaments;
GREENICHE COENZYME Q10;;100 MG;;;;;80024272;;;_;;GREENICHE;0;0;Ext.;0.00;0.00;;;80024272;999999999999;;Autres médicaments;
GREENICHE VIT.D;;1000 UI;;;;;80028410;;;_;;GREENICHE;0;0;Ext.;0.00;0.00;;;80028410;627843167891;;Autres médicaments;
GREENS +;;ENERGIE;;;;;80009133;;;_;;GENUINE;0;0;Ext.;0.00;0.00;;;80009133;624777000041;;Autres médicaments;
GRIFFE DU DIABLE;;1600 MG;;;;;80000494;;;_;;L.DESILETS;0;0;Ext.;0.00;0.00;;;80000494;999999999999;;Autres médicaments;
H.P.PAC;;7 JOURS;;;;;02238525;;;_;;BGP PHARMA;0;0;Ext.;0.00;0.00;;;02238525;055873100760;;Autres médicaments;
HAIR GRO;;_;;;;;80060302;;;_;;NEW NORDIC;0;0;Ext.;0.00;0.00;;;80060302;741805747317;;Autres médicaments;
HALOPERIDOL;;0.25 MG;;;;;99114100;;;_;;GENT.&BOLD;0;0;Ext.;0.00;0.00;;;99114100;999999999999;;Autres médicaments;
HALOPERIDOL;;10 MG;;;;;99114085;;;_;;GENT.&BOLD;0;0;Ext.;0.00;0.00;;;99114085;999999999999;;Autres médicaments;
HALOPERIDOL;;2.5 MG;;;;;99114084;;;_;;GENT.&BOLD;0;0;Ext.;0.00;0.00;;;99114084;999999999999;;Autres médicaments;
HALOPERIDOL;;5 MG;;;;;99114083;;;_;;GENT.&BOLD;0;0;Ext.;0.00;0.00;;;99114083;999999999999;;Autres médicaments;
HALOPERIDOL;;2 MG;;;;;99114082;;;_;;EL-ACHKAR;0;0;Ext.;0.00;0.00;;;99114082;999999999999;;Autres médicaments;
HALOPERIDOL;;1 MG;;;;;99114081;;;_;;GENT.&BOLD;0;0;Ext.;0.00;0.00;;;99114081;999999999999;;Autres médicaments;
HALOPERIDOL;;0.5 MG;;;;;99114080;;;_;;JC177;0;0;Ext.;0.00;0.00;;;99114080;999999999999;;Autres médicaments;
HALYCIL PLAQ.;;50 MG;;;;;02521059;;;_;;ACCELERA;0;0;Ext.;0.00;0.00;;;02521059;999999999999;;Autres médicaments;
HANZEMA;;30 MG;;;;;02477440;;;_;;DR REDDYS;0;0;Ext.;0.00;0.00;;;02477440;673725020310;;Autres médicaments;
HANZEMA;;10 MG;;;;;02477432;;;_;;DR REDDYS;0;0;Ext.;0.00;0.00;;;02477432;673725021317;;Autres médicaments;
HARVONI;;90-400MG;;;;;02432226;;;_;;GILEAD;0;0;Ext.;0.00;0.00;;;02432226;361958905312;;Autres médicaments;
HEMAFORTE;;35 MG;;;;;80086201;;;_;;SEAFORD;0;0;Ext.;0.00;0.00;;;80086201;774536250009;;Autres médicaments;
HEMOVEL;;_;;;;;80024469;;;_;;PENDOPHARM;0;0;Ext.;0.00;0.00;;;80024469;625972019555;;Autres médicaments;
HISTANTIL;;50 MG;;;;;00575186;;;_;;PENDOPHARM;0;0;Ext.;0.18;0.00;;;00575186;057606518620;;Autres médicaments;
HOLISTA HUILE FOIE MORUE;;2500-400UI;;;;;80070136;;;_;;WN;0;0;Ext.;0.00;0.00;;;80070136;620554005230;;Autres médicaments;
HOLISTA OMEGA-3 (BONI);;SUPER CONC;;;;;80028808;;;_;;WN;0;0;Ext.;0.00;0.00;;;80028808;620554005179;;Autres médicaments;
HOLISTA OMEGA-3 (BONI);;HUILE POISSON;;;;;80002435;;;_;;WN;0;0;Ext.;0.00;0.00;;;80002435;620554005285;;Autres médicaments;
HOLISTA OMEGA 3;;HUILE SAUMON;;;;;80006767;;;_;;WN;0;0;Ext.;0.00;0.00;;;80006767;620554005216;;Autres médicaments;
HOLISTA PROPOLIS ABEILLE;;500 MG;;;;;80029471;;;_;;WN;0;0;Ext.;0.00;0.00;;;80029471;620554002802;;Autres médicaments;
HUMATIN;;250 MG;;;;;02078759;;;_;;SEARCHLIGH;0;0;Ext.;0.00;0.00;;;02078759;692035300165;;Autres médicaments;
HYDRALYTE ELECTROLYTE ORANGE;;_;;;;;80044595;;;_;;MC CAUGHEY;0;0;Ext.;0.00;0.00;;;80044595;999999999999;;Autres médicaments;
HYDREA;;500 MG;;;;;00465283;;;_;;XEDITON;0;0;Ext.;0.98;0.00;;;00465283;623131000710;;Autres médicaments;
HYDROCHLOROTHIAZIDE;;25 MG;;;;;02486962;;;_;;PRO DOC;0;0;Ext.;0.00;0.00;;;02486962;779219019546;;Autres médicaments;
HYDROMORPH CONTIN;;9 MG;;;;;02359510;;;_;;PURDUE;14;0;Ext.;1.27;0.00;;;02359510;060025410598;;Autres médicaments;
HYDROMORPH CONTIN;;4.5 MG;;;;;02359502;;;_;;PURDUE;28;0;Ext.;0.77;0.00;;;02359502;060025410581;;Autres médicaments;
HYDROMORPH CONTIN;;18 MG;;;;;02243562;;;_;;PURDUE;0;0;Ext.;0.00;0.00;;;02243562;060025409554;;Autres médicaments;
HYDROMORPH CONTIN;;30 MG;;;;;02125390;;;_;;PURDUE;0;0;Ext.;0.00;0.00;;;02125390;060025409578;;Autres médicaments;
HYDROMORPH CONTIN;;24 MG;;;;;02125382;;;_;;PURDUE;0;0;Ext.;0.00;0.00;;;02125382;060025409561;;Autres médicaments;
HYDROMORPH CONTIN;;12 MG;;;;;02125366;;;_;;PURDUE;14;0;Ext.;1.67;0.00;;;02125366;060025409547;;Autres médicaments;
HYDROMORPH CONTIN;;6 MG;;;;;02125331;;;_;;PURDUE;112;0;Ext.;0.96;0.00;;;02125331;060025409530;;Autres médicaments;
HYDROMORPH CONTIN;;3 MG;;;;;02125323;;;_;;PURDUE;70;0;Ext.;0.64;0.00;;;02125323;060025409523;;Autres médicaments;
HYDROXYZINE;;25 MG;;;;;00646024;;;_;;AA PHARMA;0;0;Ext.;0.17;0.00;;;00646024;660933002245;;Autres médicaments;
