;;;;;;;;Rapport d'inventaire;;;;;;;;;;;;;;Date : 2026-07-09;
;;;;;;;;;;;;;;;;;;;;;;Page : 1/1;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
De;2026-06-01;;;À;;2026-07-09;;;;;Médicaments internes;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
Nom;;Conc.;;;;;DIN;;;# Prod.;;Mfr;Qté Dist.;Qté Inv.;# Cont.;Coût;Total;;;DIN;upc;;Classe AHFS
JAMP ACIDE FOLIQUE;;1 MG;;;;;80053274;;;_;;JAMPPHARMA;206;985;350;0.02;15.46;;;80053274;622082282602;;Autres médicaments
JAMP ALLOPURINOL;;300 MG;;;;;2421615;;;_;;JAMPPHARMA;350;154;29;0.23;34.87;;;2421615;622082289885;;Autres médicaments
JAMP ALLOPURINOL;;200 MG;;;;;2421607;;;_;;JAMPPHARMA;728;391;53;0.14;54.19;;;2421607;622082289861;;Autres médicaments
JAMP ALLOPURINOL;;100 MG;;;;;2421593;;;_;;JAMPPHARMA;840;408;63;0.08;33.82;;;2421593;622082289847;;Autres médicaments
JAMP BICARBONATE SODIUM;;500 MG;;;;;80030520;;;_;;JAMPPHARMA;2100;236;336;0.07;17.20;;;80030520;622082281674;;Autres médicaments
JAMP COLCHICINE;;0.6 MG;;;;;2373823;;;_;;JAMPPHARMA;532;23;122;0.27;6.28;;;2373823;622082281575;;Autres médicaments
JAMP D GEL;;1000 UI;;;;;80007766;;;_;;JAMPPHARMA;3412;870;189;0.07;64.64;;;80007766;622082280790;;Autres médicaments
JAMP DOXAZOSIN;;4 MG;;;;;2489953;;;_;;JAMPPHARMA;602;416;133;0.24;97.76;;;2489953;622082277479;;Autres médicaments
JAMP FER;;300 MG;;;;;80024232;;;_;;JAMPPHARMA;309;411;277;0.13;54.01;;;80024232;622082282886;;Autres médicaments
JAMP HYDRALAZINE;;25 MG;;;;;2457873;;;_;;JAMPPHARMA;910;1156;306;0.06;74.91;;;2457873;622082276274;;Autres médicaments
